//X,Y,Z,Temp. approx. distances,Roughness (1.22938),Mean curvature (1.22938),Gaussian curvature (1.22938),Normal change rate (1.22938),Number of neighbors (r=1.22938),Surface density (r=1.22938),Volume density (r=1.22938),Eigenvalues sum (1.22938),Omnivariance (1.22938),Eigenentropy (1.22938),Anisotropy (1.22938),Planarity (1.22938),Linearity (1.22938),PCA1 (1.22938),PCA2 (1.22938),Surface variation (1.22938),Sphericity (1.22938),Verticality (1.22938),Nx,Ny,Nz
-15.93799591,22.46123886,4.06200027,-0.214758,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
16.87400436,22.73323822,3.74800014,-0.192008,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632983,0.000644,0.723244,1.000000,0.777401,0.222599,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-13.59599495,22.46123886,4.06200027,-0.215295,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-20.62599564,22.19123840,4.37400007,-0.184722,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632289,0.002448,0.723161,1.000000,0.777687,0.222313,0.562528,0.437471,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
-19.68799591,22.19123840,4.37400007,-0.192381,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632201,0.002448,0.723158,1.000000,0.777880,0.222119,0.562467,0.437532,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
-21.56399536,22.46123886,4.06200027,-0.189186,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-21.09399605,22.46123886,4.06200027,-0.194573,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778575,0.221425,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
21.56200790,22.46123886,4.06200027,-0.191032,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632983,0.000644,0.723244,1.000000,0.777401,0.222599,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
0.46800613,22.19123840,4.37400007,-0.249576,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632290,0.002448,0.723161,1.000000,0.777686,0.222314,0.562529,0.437471,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
-3.75199509,22.46123886,4.06200027,-0.236514,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-16.87599564,22.46123886,4.06200027,-0.220371,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-16.87599564,22.73323822,3.74800014,-0.225839,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-7.96999550,22.19123840,4.37400007,-0.224798,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632290,0.002448,0.723161,1.000000,0.777686,0.222314,0.562529,0.437471,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
15.46800613,22.19123840,4.37400007,-0.196089,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632736,0.002449,0.723176,1.000000,0.776712,0.223288,0.562837,0.437162,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
-0.93799400,22.19123840,4.37400007,-0.268698,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632736,0.002449,0.723176,1.000000,0.776711,0.223289,0.562838,0.437162,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
16.40600586,22.73323822,3.74800014,-0.196466,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
8.90600586,22.73323822,3.74800014,-0.233686,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
8.90600586,22.46123886,4.06200027,-0.222438,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
8.90600586,22.19123840,4.37400007,-0.209747,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
6.09400558,22.46123886,4.06200027,-0.262293,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
7.50000381,22.46123886,4.06200027,-0.253102,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
14.99800491,22.19123840,4.37400007,-0.202038,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
14.53000641,22.46123886,4.06200027,-0.222901,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
0.00000572,22.46123886,4.06200027,-0.247262,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-0.46999550,22.46123886,4.06200027,-0.273083,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777402,0.222598,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
22.96800613,22.46123886,4.06200027,-0.148569,0.103733,0.428902,0.025806,0.054028,27.000000,5.686464,3.469107,0.713028,0.163033,0.854862,0.896626,0.706591,0.190034,0.522646,0.423326,0.054028,0.103374,0.203248,-0.001377,-0.756234,-0.654300
-14.53199577,22.73323822,3.74800014,-0.246254,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-15.46999550,22.19123840,4.37400007,-0.192544,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632290,0.002448,0.723161,1.000000,0.777686,0.222314,0.562529,0.437471,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
18.28000641,22.46123886,4.06200027,-0.208738,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
18.75000763,22.19123840,4.37400007,-0.185288,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632199,0.002448,0.723158,1.000000,0.777883,0.222116,0.562466,0.437533,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
12.18600464,22.46123886,4.06200027,-0.198478,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632445,0.000644,0.723226,1.000000,0.778576,0.221424,0.562248,0.437753,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-0.93799400,22.46123886,4.06200027,-0.298463,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777402,0.222598,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
11.25000763,22.46123886,4.06200027,-0.207795,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
21.09200668,22.19123840,4.37400007,-0.182682,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632201,0.002448,0.723158,1.000000,0.777879,0.222120,0.562468,0.437532,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
-1.87599564,22.46123886,4.06200027,-0.252411,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777402,0.222598,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-14.06399536,22.46123886,4.06200027,-0.212391,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-7.96999550,22.46123886,4.06200027,-0.241573,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-8.43799591,22.73323822,3.74800014,-0.253621,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-15.46999550,22.46123886,4.06200027,-0.212431,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-6.09399414,22.46123886,4.06200027,-0.244075,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-9.37599564,22.46123886,4.06200027,-0.249387,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-7.03199577,22.46123886,4.06200027,-0.241385,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777402,0.222598,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-6.56399536,22.46123886,4.06200027,-0.222274,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777402,0.222598,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-7.03199577,22.19123840,4.37400007,-0.222632,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632736,0.002449,0.723176,1.000000,0.776711,0.223289,0.562838,0.437162,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
7.50000381,22.19123840,4.37400007,-0.212820,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
-5.62599564,22.73323822,3.74800014,-0.250741,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632535,0.000644,0.723229,1.000000,0.778379,0.221621,0.562310,0.437690,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-5.15799522,22.46123886,4.06200027,-0.237718,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778575,0.221425,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
7.03000641,22.19123840,4.37400007,-0.218058,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
6.56200409,22.19123840,4.37400007,-0.221134,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632290,0.002448,0.723161,1.000000,0.777686,0.222314,0.562529,0.437471,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
-23.43799591,22.46123886,4.06200027,-0.176518,0.194124,0.738625,0.001234,0.073485,25.000000,5.265244,3.212136,0.649354,0.160818,0.856755,0.866905,0.544989,0.321917,0.552127,0.374388,0.073485,0.133095,0.154077,0.116644,-0.624563,-0.772214
-22.96999550,22.46123886,4.06200027,-0.213639,0.103865,0.429216,0.025818,0.054031,27.000000,5.686464,3.469107,0.713267,0.163087,0.854894,0.896647,0.706128,0.190518,0.522784,0.423184,0.054031,0.103353,0.203219,-0.001377,-0.756234,-0.654300
2.34200668,22.19123840,4.37400007,-0.267063,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777882,0.222117,0.562467,0.437533,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
2.34200668,22.46123886,4.06200027,-0.279902,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778575,0.221425,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-10.31399536,22.46123886,4.06200027,-0.243704,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-10.78199577,22.46123886,4.06200027,-0.238625,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
23.90600586,22.73323822,3.74800014,-0.109412,0.193810,0.736937,0.001596,0.073487,25.000000,5.265244,3.212136,0.648783,0.160689,0.856637,0.866842,0.545670,0.321172,0.551881,0.374632,0.073487,0.133158,0.154044,-0.116644,-0.624563,-0.772214
17.81200790,22.46123886,4.06200027,-0.203471,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632537,0.000644,0.723229,1.000000,0.778376,0.221624,0.562311,0.437689,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
17.34400558,22.46123886,4.06200027,-0.200246,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632447,0.000644,0.723226,1.000000,0.778572,0.221428,0.562249,0.437751,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-10.78199577,22.19123840,4.37400007,-0.214981,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632290,0.002448,0.723161,1.000000,0.777686,0.222314,0.562529,0.437471,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
20.15600586,22.46123886,4.06200027,-0.179946,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
18.75000763,22.73323822,3.74800014,-0.204128,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632445,0.000644,0.723226,1.000000,0.778576,0.221424,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-18.28199577,22.46123886,4.06200027,-0.202255,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
19.21800613,22.46123886,4.06200027,-0.178782,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632535,0.000644,0.723229,1.000000,0.778380,0.221620,0.562309,0.437691,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-17.81399536,22.46123886,4.06200027,-0.208147,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
15.93600464,22.46123886,4.06200027,-0.189524,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
16.40600586,22.46123886,4.06200027,-0.188626,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
15.93600464,22.73323822,3.74800014,-0.197076,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
14.99800491,22.46123886,4.06200027,-0.214384,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-14.53199577,22.19123840,4.37400007,-0.185479,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
-0.46999550,22.19123840,4.37400007,-0.263583,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632736,0.002449,0.723176,1.000000,0.776711,0.223289,0.562838,0.437162,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
12.65600586,22.19123840,4.37400007,-0.189566,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
12.18600464,22.19123840,4.37400007,-0.189720,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632199,0.002448,0.723158,1.000000,0.777883,0.222116,0.562466,0.437533,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
-18.75199509,22.46123886,4.06200027,-0.202061,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-19.21999550,22.46123886,4.06200027,-0.202550,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778377,0.221623,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
13.59200668,22.19123840,4.37400007,-0.189696,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
13.12400436,22.19123840,4.37400007,-0.188801,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632290,0.002448,0.723161,1.000000,0.777686,0.222314,0.562529,0.437471,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
-22.03199577,22.46123886,4.06200027,-0.196924,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-22.49999619,22.46123886,4.06200027,-0.197107,0.035831,0.235505,0.031460,0.021436,24.000000,5.054635,3.083651,0.696303,0.119409,0.790568,0.961273,0.729172,0.232100,0.553518,0.425046,0.021436,0.038727,0.259934,0.001377,-0.756234,-0.654300
-20.15799713,22.19123840,4.37400007,-0.190180,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
-22.49999619,22.73323822,3.74800014,-0.207260,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
16.87400436,22.19123840,4.37400007,-0.178065,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632737,0.002449,0.723176,1.000000,0.776709,0.223290,0.562838,0.437162,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
-9.84399605,22.19123840,4.37400007,-0.225488,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
-19.68799591,22.46123886,4.06200027,-0.210399,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632447,0.000644,0.723226,1.000000,0.778573,0.221427,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-11.24999619,22.73323822,3.74800014,-0.242393,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-11.24999619,22.46123886,4.06200027,-0.236380,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-11.71999550,22.46123886,4.06200027,-0.232776,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-12.18799591,22.46123886,4.06200027,-0.235644,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
22.03000641,22.46123886,4.06200027,-0.187675,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-17.34399605,22.19123840,4.37400007,-0.194092,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632200,0.002448,0.723158,1.000000,0.777881,0.222118,0.562467,0.437533,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
-19.21999550,22.19123840,4.37400007,-0.181697,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632290,0.002448,0.723161,1.000000,0.777685,0.222315,0.562529,0.437471,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
8.43600464,22.73323822,3.74800014,-0.246867,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778574,0.221426,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
6.56200409,22.73323822,3.74800014,-0.276841,0.000080,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
7.96800613,22.46123886,4.06200027,-0.246224,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-22.03199577,22.19123840,4.37400007,-0.189694,0.036013,0.234892,0.031090,0.021401,24.000000,5.054635,3.083651,0.696092,0.119313,0.790487,0.961328,0.729654,0.231674,0.553404,0.425195,0.021401,0.038672,0.259531,-0.001377,-0.756234,-0.654300
5.15600586,22.19123840,4.37400007,-0.216064,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632736,0.002449,0.723176,1.000000,0.776712,0.223288,0.562837,0.437162,0.000000,0.000000,0.345069,0.001377,-0.756234,-0.654300
2.81200409,22.46123886,4.06200027,-0.281749,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632446,0.000644,0.723226,1.000000,0.778575,0.221425,0.562248,0.437752,0.000000,0.000000,0.345503,0.001377,-0.756234,-0.654300
-4.21999550,22.46123886,4.06200027,-0.261128,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632536,0.000644,0.723229,1.000000,0.778378,0.221622,0.562310,0.437690,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
4.68600464,22.46123886,4.06200027,-0.271544,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777403,0.222597,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
-1.40799522,22.46123886,4.06200027,-0.265101,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632982,0.000644,0.723244,1.000000,0.777402,0.222598,0.562619,0.437381,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
11.71800613,22.19123840,4.37400007,-0.190308,0.000196,0.001033,0.000000,0.000000,21.000000,4.422805,2.698195,0.632289,0.002448,0.723161,1.000000,0.777688,0.222312,0.562528,0.437472,0.000000,0.000000,0.345069,-0.001377,-0.756234,-0.654300
11.71800613,22.46123886,4.06200027,-0.206122,0.000078,0.000005,0.000000,0.000000,21.000000,4.422805,2.698195,0.632535,0.000644,0.723229,1.000000,0.778380,0.221620,0.562309,0.437691,0.000000,0.000000,0.345503,-0.001377,-0.756234,-0.654300
